variant,triangles,regimen,seed,target,generation,best_fitness,best_global_fitness,mean_fitness,std_fitness,diversity,stalled,structure_stable,share_unchanged,evaluations,elapsed
800 tri · pm fijo,800,pm fijo,1,compleja,96,0.8857932185078214,0.8857932185078214,0.8816225042535436,0.0030020616097630893,0.028954941146544764,0,0,0.0,7760,42.00012370897457
800 tri · pm fijo,800,pm fijo,1,compleja,97,0.8866952886101536,0.8866952886101536,0.8822063504986876,0.002316851709640643,0.02839119756792103,0,0,0.0,7840,42.453889333992265
800 tri · pm fijo,800,pm fijo,1,compleja,98,0.8864180561462042,0.8866952886101536,0.8824209316066188,0.0027166774984733436,0.027665830752517707,1,0,0.0,7920,42.89721849991474
800 tri · pm fijo,800,pm fijo,1,compleja,99,0.8865497193366304,0.8866952886101536,0.8823515022668669,0.0023240727550440385,0.027973944218318024,2,0,0.0,8000,43.30819649994373
800 tri · pm fijo,800,pm fijo,1,compleja,100,0.8863372163890083,0.8866952886101536,0.8818415256507542,0.0027741547267935564,0.027423336579002488,3,0,0.0,8080,43.743741749902256
800 tri · pm fijo,800,pm fijo,1,compleja,101,0.8850041843251168,0.8866952886101536,0.8821438959878126,0.0019085839831824846,0.02730896963403608,4,0,0.0,8160,44.13731954200193
800 tri · pm fijo,800,pm fijo,1,compleja,102,0.8851300063732546,0.8866952886101536,0.881449961862282,0.0032066141931661493,0.028401358527412122,5,0,0.0,8240,44.5269659999758
800 tri · pm fijo,800,pm fijo,1,compleja,103,0.886425321741007,0.8866952886101536,0.8816719564700533,0.0040132393331407555,0.02762853465025823,6,0,0.0,8320,45.07045549992472
800 tri · pm fijo,800,pm fijo,1,compleja,104,0.886013148574883,0.8866952886101536,0.8818966225163904,0.0032050069222536197,0.027064333819261578,7,0,0.0,8400,45.56635345891118
800 tri · pm fijo,800,pm fijo,1,compleja,105,0.886101962484323,0.8866952886101536,0.8823298661228538,0.0024108642301988183,0.026780249391857143,8,0,0.0,8480,46.08129474997986
800 tri · pm fijo,800,pm fijo,1,compleja,106,0.8871910530871354,0.8871910530871354,0.8822545070274834,0.002917102866381442,0.02760923977750366,0,0,0.0,8560,46.63705083390232
800 tri · pm fijo,800,pm fijo,1,compleja,107,0.8868772217056463,0.8871910530871354,0.8822552900399565,0.0045637775901928405,0.027269588763634934,1,0,0.0,8640,47.06080183398444
800 tri · pm fijo,800,pm fijo,1,compleja,108,0.8863023085250544,0.8871910530871354,0.8830307151744019,0.002310405791694626,0.026723899997856716,2,0,0.0,8720,47.52662866690662
800 tri · pm fijo,800,pm fijo,1,compleja,109,0.8869235903227783,0.8871910530871354,0.8832296790708284,0.002065849379074569,0.026802747480054075,3,0,0.0,8800,47.91634566697758
800 tri · pm fijo,800,pm fijo,1,compleja,110,0.8863676768190685,0.8871910530871354,0.8830457089287419,0.002703714261571197,0.026839480130518893,4,0,0.0,8880,48.339748499915004
800 tri · pm fijo,800,pm fijo,1,compleja,111,0.8872034512135986,0.8872034512135986,0.8829842354010609,0.002998339899581537,0.027187052941148343,0,0,0.0,8960,48.80723895889241
800 tri · pm fijo,800,pm fijo,1,compleja,112,0.8867186069768092,0.8872034512135986,0.8831858335628742,0.00301069936578711,0.02769835314495331,1,0,0.0,9040,49.31489416689146
800 tri · pm fijo,800,pm fijo,1,compleja,113,0.8873893404591815,0.8873893404591815,0.8833552455017951,0.0030584093441282387,0.027846173063117024,0,0,0.0,9120,49.818478916888125
800 tri · pm fijo,800,pm fijo,1,compleja,114,0.8867152515651334,0.8873893404591815,0.8839094597498434,0.0021216065688428568,0.028206675678424994,1,0,0.0,9200,50.279616291983984
800 tri · pm fijo,800,pm fijo,1,compleja,115,0.8877726725299697,0.8877726725299697,0.8838538055760387,0.0024921324659027922,0.028552397506116347,0,0,0.0,9280,50.74666883389
800 tri · pm fijo,800,pm fijo,1,compleja,116,0.8879030905645382,0.8879030905645382,0.8837631358380115,0.0022290497276596594,0.029231861345737714,0,0,0.0,9360,51.26696466689464
800 tri · pm fijo,800,pm fijo,1,compleja,117,0.8883522401850987,0.8883522401850987,0.8834682183425873,0.005137712176612828,0.028597931840760864,0,0,0.0,9440,51.80344499996863
800 tri · pm fijo,800,pm fijo,1,compleja,118,0.8878318600595121,0.8883522401850987,0.8836666900232899,0.003927266750122335,0.028388504191295332,1,0,0.0,9520,52.288193541928194
800 tri · pm fijo,800,pm fijo,1,compleja,119,0.8877990326899039,0.8883522401850987,0.8838517539181805,0.004633186278157481,0.028370189162900218,2,0,0.0,9600,52.72531820891891
800 tri · pm fijo,800,pm fijo,1,compleja,120,0.8884451080942614,0.8884451080942614,0.8837112380580159,0.0033476121939358095,0.028499679314372955,0,0,0.0,9680,53.25228208396584
800 tri · pm fijo,800,pm fijo,1,compleja,121,0.8884834525773035,0.8884834525773035,0.8845607023534097,0.003130483571591831,0.028431354887375082,0,0,0.0,9760,53.72386987495702
800 tri · pm fijo,800,pm fijo,1,compleja,122,0.8884993781999143,0.8884993781999143,0.8849360698303463,0.0026677786680458556,0.027834940086585894,0,0,0.0,9840,54.22550349996891
800 tri · pm fijo,800,pm fijo,1,compleja,123,0.889255290455643,0.889255290455643,0.8850976185103239,0.0029302634133230024,0.026945228530422555,0,0,0.0,9920,54.73089749994688
800 tri · pm fijo,800,pm fijo,1,compleja,124,0.8881468749026931,0.889255290455643,0.8852697481703731,0.0022414895058927827,0.027317624722227683,1,0,0.0,10000,55.162818374927156
800 tri · pm fijo,800,pm fijo,1,compleja,125,0.8887402948069888,0.889255290455643,0.8847874759708159,0.0028070524390992036,0.028141019989852887,2,0,0.0,10080,55.65279195900075
800 tri · pm fijo,800,pm fijo,1,compleja,126,0.8890640418658429,0.889255290455643,0.8846167001283736,0.0032532243952527193,0.028479674078171157,3,0,0.0,10160,56.23643887497019
800 tri · pm fijo,800,pm fijo,1,compleja,127,0.8893407031590357,0.8893407031590357,0.8850346908056654,0.0023675961071841656,0.028543775247830836,0,0,0.0,10240,56.79275320889428
800 tri · pm fijo,800,pm fijo,1,compleja,128,0.8887400201033735,0.8893407031590357,0.884832761404731,0.0033104223946012505,0.028096196184620503,1,0,0.0,10320,57.278180833905935
800 tri · pm fijo,800,pm fijo,1,compleja,129,0.8887504908956652,0.8893407031590357,0.8849924458969014,0.0022871212701092974,0.02808644788072623,2,0,0.0,10400,57.75607970892452
800 tri · pm fijo,800,pm fijo,1,compleja,130,0.8886071083736266,0.8893407031590357,0.8848749575872468,0.002823731124668602,0.028782526601945885,3,0,0.0,10480,58.24000545893796
800 tri · pm fijo,800,pm fijo,1,compleja,131,0.8902686195214168,0.8902686195214168,0.8848506251469075,0.00274758471272813,0.02890902929683928,0,0,0.0,10560,58.813103541964665
800 tri · pm fijo,800,pm fijo,1,compleja,132,0.889228108036732,0.8902686195214168,0.8843912110687256,0.004379646094598144,0.029005558965415432,1,0,0.0,10640,59.3149718339555
800 tri · pm fijo,800,pm fijo,1,compleja,133,0.8895537621042896,0.8902686195214168,0.8847352171038644,0.004105003595993525,0.029276832402389465,2,0,0.0,10720,59.83479091699701
800 tri · pm fijo,800,pm fijo,1,compleja,134,0.8894143191741695,0.8902686195214168,0.8849253367841812,0.0028467989436897537,0.029838795107494938,3,0,0.0,10800,60.347722374950536
800 tri · pm fijo,800,pm fijo,1,compleja,135,0.8895409347928486,0.8902686195214168,0.8848774055541166,0.00446391555800811,0.02976689929950556,4,0,0.0,10880,60.78292954189237
800 tri · pm fijo,800,pm fijo,1,compleja,136,0.8896446805637529,0.8902686195214168,0.8848988600516252,0.004316222422760005,0.0293152071933652,5,0,0.0,10960,61.198202541912906
800 tri · pm fijo,800,pm fijo,1,compleja,137,0.8898666462318797,0.8902686195214168,0.8857721276343102,0.0028135795482307573,0.029499062755258536,6,0,0.0,11040,61.636310791946016
800 tri · pm fijo,800,pm fijo,1,compleja,138,0.8911756861378788,0.8911756861378788,0.8859795854797937,0.002662762969986849,0.029944513595755524,0,0,0.0,11120,62.09263408393599
800 tri · pm fijo,800,pm fijo,1,compleja,139,0.8911269902661573,0.8911756861378788,0.886226753282715,0.002994756887716309,0.03036832792041529,1,0,0.0,11200,62.60280954197515
800 tri · pm fijo,800,pm fijo,1,compleja,140,0.8915265576366096,0.8915265576366096,0.8864928605529958,0.003286359946994949,0.030026302905267463,0,0,0.0,11280,63.13406924996525
800 tri · pm fijo,800,pm fijo,1,compleja,141,0.891951516633519,0.891951516633519,0.886771700042883,0.0036552482752505054,0.03014114895987936,0,0,0.0,11360,63.604322749888524
800 tri · pm fijo,800,pm fijo,1,compleja,142,0.8909343954506226,0.891951516633519,0.8859880895127603,0.004028104855626995,0.029927566273223752,1,0,0.0,11440,64.10100162494928
800 tri · pm fijo,800,pm fijo,1,compleja,143,0.8909488041021756,0.891951516633519,0.8866644571853245,0.0029577554881035223,0.029727204876999373,2,0,0.0,11520,64.64072270889301
800 tri · pm fijo,800,pm fijo,1,compleja,144,0.8915552653341818,0.891951516633519,0.8871777018528842,0.0027219796534542528,0.029495433167678206,3,0,0.0,11600,65.18369433400221
800 tri · pm fijo,800,pm fijo,1,compleja,145,0.8914830425358994,0.891951516633519,0.8876207717329588,0.00234185509900082,0.029226020474425476,4,0,0.0,11680,65.70962499990128
800 tri · pm fijo,800,pm fijo,1,compleja,146,0.8912561362734577,0.891951516633519,0.8883786525811385,0.0021523404787194543,0.028126569647229042,5,0,0.0,11760,66.12395608390216
800 tri · pm fijo,800,pm fijo,1,compleja,147,0.8923037283932864,0.8923037283932864,0.8879155105902118,0.0036824207942694302,0.02885632055894704,0,0,0.0,11840,66.57420595898293
800 tri · pm fijo,800,pm fijo,1,compleja,148,0.8919656447108502,0.8923037283932864,0.8878608882030704,0.0023927200620805847,0.030001541795219595,1,0,0.0,11920,67.07562829193193
800 tri · pm fijo,800,pm fijo,1,compleja,149,0.8919766265432996,0.8923037283932864,0.8873063330727071,0.0035097594590860833,0.030435021037732803,2,0,0.0,12000,67.60173958400264
800 tri · pm fijo,800,pm fijo,1,compleja,150,0.8916468062780096,0.8923037283932864,0.8878103400597682,0.0029544566811449268,0.029633589477712854,3,0,0.0,12080,68.11854612489697
800 tri · pm fijo,800,pm fijo,1,compleja,151,0.8924275171077,0.8924275171077,0.888253376196249,0.003246105748731422,0.028941485970025896,0,0,0.0,12160,68.664747166913
800 tri · pm fijo,800,pm fijo,1,compleja,152,0.892528992501226,0.892528992501226,0.8885663657796211,0.0025730464822721934,0.029520439118259047,0,0,0.0,12240,69.14283049991354
800 tri · pm fijo,800,pm fijo,1,compleja,153,0.8933436750938526,0.8933436750938526,0.8884438456557856,0.0030862637802816883,0.029876693464290675,0,0,0.0,12320,69.6733610839583
800 tri · pm fijo,800,pm fijo,1,compleja,154,0.8935498916276474,0.8935498916276474,0.888925983800448,0.002640909899955301,0.030243240232891645,0,0,0.0,12400,70.18183804198634
800 tri · pm fijo,800,pm fijo,1,compleja,155,0.8928492822248769,0.8935498916276474,0.8887007432486609,0.0033906408845458032,0.030095810522355115,1,0,0.0,12480,70.6505739169661
800 tri · pm fijo,800,pm fijo,1,compleja,156,0.8931920113060511,0.8935498916276474,0.8894931176228701,0.002031239563311794,0.03063798655595413,2,0,0.0,12560,71.08249341696501
800 tri · pm fijo,800,pm fijo,1,compleja,157,0.893103820338718,0.8935498916276474,0.8889844023202089,0.0026135433706874754,0.030498240751159575,3,0,0.0,12640,71.54142316698562
800 tri · pm fijo,800,pm fijo,1,compleja,158,0.8929203038523879,0.8935498916276474,0.888422536499279,0.0033651951359662557,0.03032708876667695,4,0,0.0,12720,71.99521516694222
800 tri · pm fijo,800,pm fijo,1,compleja,159,0.8929683878429797,0.8935498916276474,0.8881646813817741,0.0037985082658193235,0.029985837991971492,5,0,0.0,12800,72.5126210419694
800 tri · pm fijo,800,pm fijo,1,compleja,160,0.8931365020818889,0.8935498916276474,0.887993057923584,0.0039356533455631275,0.030300986493826346,6,0,0.0,12880,73.03045583399944
800 tri · pm fijo,800,pm fijo,1,compleja,161,0.8943495350861443,0.8943495350861443,0.8886506470052812,0.0035334655250546013,0.02990282186336913,0,0,0.0,12960,73.50035837490577
800 tri · pm fijo,800,pm fijo,1,compleja,162,0.8931540550178247,0.8943495350861443,0.8891393556136794,0.003356207738964462,0.029796878410421054,1,0,0.0,13040,73.97204279189464
800 tri · pm fijo,800,pm fijo,1,compleja,163,0.8927621003660081,0.8943495350861443,0.8882584504748039,0.005742616440907417,0.030233946088590768,2,0,0.0,13120,74.47525283391587
800 tri · pm fijo,800,pm fijo,1,compleja,164,0.893721262641783,0.8943495350861443,0.8894996559922763,0.0022936594032817582,0.02976026828083897,3,0,0.0,13200,74.97549433389213
800 tri · pm fijo,800,pm fijo,1,compleja,165,0.892831471069593,0.8943495350861443,0.8889341136083917,0.00306978367555495,0.029901720835465717,4,0,0.0,13280,75.37313591688871
800 tri · pm fijo,800,pm fijo,1,compleja,166,0.8933909713431702,0.8943495350861443,0.8895176674708558,0.0033135450229125106,0.029600339173180914,5,0,0.0,13360,75.83871991699561
800 tri · pm fijo,800,pm fijo,1,compleja,167,0.8930870708332351,0.8943495350861443,0.8887632612852847,0.0033304636738182973,0.02942353477167957,6,0,0.0,13440,76.33864787500352
800 tri · pm fijo,800,pm fijo,1,compleja,168,0.8931312522133762,0.8943495350861443,0.8885836107641957,0.003482160423795628,0.029881678630847914,7,0,0.0,13520,76.87521504191682
800 tri · pm fijo,800,pm fijo,1,compleja,169,0.8929762720949528,0.8943495350861443,0.8884867978234645,0.0039056024766287245,0.0308859774024108,8,0,0.0,13600,77.42665129189845
800 tri · pm fijo,800,pm fijo,1,compleja,170,0.8926464272474871,0.8943495350861443,0.8889384264045221,0.00310036564821097,0.031033299094851956,9,0,0.0,13680,77.93676145898644
800 tri · pm fijo,800,pm fijo,1,compleja,171,0.8926912260033906,0.8943495350861443,0.8886853952258988,0.004053517709930052,0.030789180620419337,10,0,0.0,13760,78.44692720891908
800 tri · pm fijo,800,pm fijo,1,compleja,172,0.8929769023350006,0.8943495350861443,0.8888554728148701,0.003087664059685714,0.031204141318901663,11,0,0.0,13840,78.95156816695817
800 tri · pm fijo,800,pm fijo,1,compleja,173,0.8931593421760666,0.8943495350861443,0.8877757476354091,0.0043593012693453614,0.03099150639473017,12,0,0.0,13920,79.42602474999148
800 tri · pm fijo,800,pm fijo,1,compleja,174,0.8929523125956074,0.8943495350861443,0.8891491257566955,0.0027189044883002647,0.030775378207425454,13,0,0.0,14000,79.91560904192738
800 tri · pm fijo,800,pm fijo,1,compleja,175,0.8930312580899459,0.8943495350861443,0.8877400596556582,0.004850758430340137,0.03113647352068571,14,0,0.0,14080,80.39868066692725
800 tri · pm fijo,800,pm fijo,1,compleja,176,0.892879026536918,0.8943495350861443,0.8882050164307362,0.003438330051957763,0.03174509366660505,15,0,0.0,14160,80.88221841689665
800 tri · pm fijo,800,pm fijo,1,compleja,177,0.8927833960574123,0.8943495350861443,0.8884083583417868,0.0030523664146464226,0.03173662938130714,16,0,0.0,14240,81.37984441698063
800 tri · pm fijo,800,pm fijo,1,compleja,178,0.8941789260296032,0.8943495350861443,0.8885002099237937,0.004055472089390511,0.031116361064403228,17,0,0.0,14320,81.85892033390701
800 tri · pm fijo,800,pm fijo,1,compleja,179,0.893410342636483,0.8943495350861443,0.8892589956783503,0.0033594084174431594,0.030980128637249842,18,0,0.0,14400,82.39595879195258
800 tri · pm fijo,800,pm fijo,1,compleja,180,0.8932582023486163,0.8943495350861443,0.8895324102411862,0.0035064942811735096,0.030300362487877423,19,0,0.0,14480,82.8962957089534
800 tri · pm fijo,800,pm fijo,1,compleja,181,0.8943391245326076,0.8943495350861443,0.889770757363322,0.002641686850799929,0.02903884190300122,20,0,0.0,14560,83.34022474999074
800 tri · pm fijo,800,pm fijo,1,compleja,182,0.8931924323143455,0.8943495350861443,0.889127495905149,0.004280538593483239,0.028934962717596376,21,0,0.0,14640,83.81141404190566
800 tri · pm fijo,800,pm fijo,1,compleja,183,0.893938778893895,0.8943495350861443,0.8894585967794635,0.004024579661048339,0.029708494977689414,22,0,0.0,14720,84.3257273338968
800 tri · pm fijo,800,pm fijo,1,compleja,184,0.89392124182527,0.8943495350861443,0.8898434481845128,0.002830065682078343,0.02912809241009157,23,0,0.0,14800,84.79123745893594
800 tri · pm fijo,800,pm fijo,1,compleja,185,0.8946263479471048,0.8946263479471048,0.8894737764146233,0.004042349246472951,0.02946892796014621,0,0,0.0,14880,85.27201358391903
800 tri · pm fijo,800,pm fijo,1,compleja,186,0.8949659252569708,0.8949659252569708,0.8899600410238475,0.003242621433178602,0.029786001475295934,0,0,0.0,14960,85.7694296669215
800 tri · pm fijo,800,pm fijo,1,compleja,187,0.8941224016800091,0.8949659252569708,0.8897779948629561,0.00301579336776326,0.030036761675998364,1,0,0.0,15040,86.31918829190545
800 tri · pm fijo,800,pm fijo,1,compleja,188,0.8944504585769513,0.8949659252569708,0.8901431079520018,0.00306908224071916,0.029430212881800307,2,0,0.0,15120,86.86295191699173
800 tri · pm fijo,800,pm fijo,1,compleja,189,0.8941205668288094,0.8949659252569708,0.890523092732144,0.0028723110303987675,0.02978056901419676,3,0,0.0,15200,87.33346795896068
800 tri · pm fijo,800,pm fijo,1,compleja,190,0.8943520489347161,0.8949659252569708,0.8906108240342444,0.001960717897399107,0.03048901880591145,4,0,0.0,15280,87.80236279196106
800 tri · pm fijo,800,pm fijo,1,compleja,191,0.8934948951557894,0.8949659252569708,0.8905130349197196,0.0023399977528512834,0.03031733848866746,5,0,0.0,15360,88.30345604196191
800 tri · pm fijo,800,pm fijo,1,compleja,192,0.8936384293392742,0.8949659252569708,0.8896046362307051,0.004492213593107892,0.030427209657135374,6,0,0.0,15440,88.77519854193088
800 tri · pm fijo,800,pm fijo,1,compleja,193,0.8944512240970958,0.8949659252569708,0.8900869905796445,0.0027086469456045876,0.030977556364879463,7,0,0.0,15520,89.14049591694493
800 tri · pm fijo,800,pm fijo,1,compleja,194,0.8947040329302232,0.8949659252569708,0.8901787236281112,0.0030639067040605632,0.030743171335780015,8,0,0.0,15600,89.63577499997336
800 tri · pm fijo,800,pm fijo,1,compleja,195,0.8943376582930409,0.8949659252569708,0.8899640788851386,0.002847962924850076,0.031067345018004046,9,0,0.0,15680,90.16598891699687
800 tri · pm fijo,800,pm fijo,1,compleja,196,0.8939703529269122,0.8949659252569708,0.8896545398591803,0.004142106757490415,0.03165596096448449,10,0,0.0,15760,90.68989408400375
800 tri · pm fijo,800,pm fijo,1,compleja,197,0.8943844084376024,0.8949659252569708,0.8896973358542049,0.003932399570811439,0.030594717786587452,11,0,0.0,15840,91.20507441693917
800 tri · pm fijo,800,pm fijo,1,compleja,198,0.8948296581208413,0.8949659252569708,0.8902125121712035,0.0028123269871664666,0.03085819822918922,12,0,0.0,15920,91.65206566697452
800 tri · pm fijo,800,pm fijo,1,compleja,199,0.8940403654638474,0.8949659252569708,0.8901384319267155,0.0037483365021105408,0.030804984636554948,13,0,0.0,16000,92.18596966692712
800 tri · pm fijo,800,pm fijo,1,compleja,200,0.8942749382489388,0.8949659252569708,0.8904894787052523,0.0027899893641958,0.030350344395139523,14,0,0.0,16080,92.69162333395798
800 tri · pm fijo,800,pm fijo,1,compleja,201,0.8948263078162432,0.8949659252569708,0.8902219919499939,0.003197650788464934,0.029826412093830707,15,0,0.0,16160,93.25472962495405
800 tri · pm fijo,800,pm fijo,1,compleja,202,0.8945496196858209,0.8949659252569708,0.8909566167235671,0.002407985799123133,0.02948430920930268,16,0,0.0,16240,93.71794008393772
800 tri · pm fijo,800,pm fijo,1,compleja,203,0.8947094379587077,0.8949659252569708,0.8908153843570605,0.002881754994956492,0.029187363444358894,17,0,0.0,16320,94.19454941689037
800 tri · pm fijo,800,pm fijo,1,compleja,204,0.8946342362309148,0.8949659252569708,0.8911110321701781,0.002391597196376496,0.028593525189303037,18,0,0.0,16400,94.71867474995088
800 tri · pm fijo,800,pm fijo,1,compleja,205,0.8951972968290819,0.8951972968290819,0.8904071346581217,0.004822382366933963,0.02831713142716573,0,0,0.0,16480,95.26970849989448
800 tri · pm fijo,800,pm fijo,1,compleja,206,0.8944311892682032,0.8951972968290819,0.8913191753157725,0.002351317709301671,0.028227545017902308,1,0,0.0,16560,96.1825337499613
800 tri · pm fijo,800,pm fijo,1,compleja,207,0.8944542662624563,0.8951972968290819,0.8904309668412242,0.003616551665103918,0.028350103273956293,2,0,0.0,16640,96.69436949992087
800 tri · pm fijo,800,pm fijo,1,compleja,208,0.8948155494839003,0.8951972968290819,0.891582978603744,0.002212066795649867,0.02880240569707052,3,0,0.0,16720,97.18941145890858
800 tri · pm fijo,800,pm fijo,1,compleja,209,0.8951033674236424,0.8951972968290819,0.8906330439096604,0.004069274775596241,0.02904713747556025,4,0,0.0,16800,97.68158954195678
800 tri · pm fijo,800,pm fijo,1,compleja,210,0.8943192871381155,0.8951972968290819,0.8913540340462879,0.003044518317834123,0.02887489959129009,5,0,0.0,16880,98.1889551669592
800 tri · pm fijo,800,pm fijo,1,compleja,211,0.8949833490911908,0.8951972968290819,0.8917001686360297,0.002624328362236716,0.02885498079873281,6,0,0.0,16960,98.68716049997602
800 tri · pm fijo,800,pm fijo,1,compleja,212,0.894755251713264,0.8951972968290819,0.8912261434371576,0.0028434260890432455,0.028959979335760267,7,0,0.0,17040,99.15432308393065
800 tri · pm fijo,800,pm fijo,1,compleja,213,0.8949936395090163,0.8951972968290819,0.8914550803356758,0.002592709207573172,0.028740421324705168,8,0,0.0,17120,99.79924508393742
800 tri · pm fijo,800,pm fijo,1,compleja,214,0.894766461231562,0.8951972968290819,0.8911316388914194,0.004256582022801594,0.028495161022081748,9,0,0.0,17200,100.70883283391595
800 tri · pm fijo,800,pm fijo,1,compleja,215,0.8947839655565321,0.8951972968290819,0.8911509018350859,0.002984212305606813,0.02912357894322818,10,0,0.0,17280,101.21998987498228
800 tri · pm fijo,800,pm fijo,1,compleja,216,0.8950759857912627,0.8951972968290819,0.8901373454245988,0.006097880526191754,0.029116003779649048,11,0,0.0,17360,101.81854249991011
800 tri · pm fijo,800,pm fijo,1,compleja,217,0.8947299428890058,0.8951972968290819,0.8912050971720376,0.002611557488151851,0.028886548685463812,12,0,0.0,17440,102.2979460839415
800 tri · pm fijo,800,pm fijo,1,compleja,218,0.895663774456635,0.895663774456635,0.8912593283407034,0.002346955871855646,0.02921674412151598,0,0,0.0,17520,102.88973224989604
800 tri · pm fijo,800,pm fijo,1,compleja,219,0.8945609905930769,0.895663774456635,0.8905559861295981,0.003607721803693754,0.03013913196768008,1,0,0.0,17600,103.47546833392698
800 tri · pm fijo,800,pm fijo,1,compleja,220,0.8955159414951467,0.895663774456635,0.8905950322734963,0.0028409855416360375,0.030499646238121576,2,0,0.0,17680,104.30436824995559
800 tri · pm fijo,800,pm fijo,1,compleja,221,0.8936555233540886,0.895663774456635,0.889368192691672,0.005758577289336728,0.030945915506254418,3,0,0.0,17760,104.88662849995308
800 tri · pm fijo,800,pm fijo,1,compleja,222,0.894383480416562,0.895663774456635,0.8905167709789887,0.0030910467773392013,0.0307733936605779,4,0,0.0,17840,105.46593433397356
800 tri · pm fijo,800,pm fijo,1,compleja,223,0.8941512691033963,0.895663774456635,0.8898555978691938,0.006988458400051444,0.03129653517856708,5,0,0.0,17920,105.98440124990884
800 tri · pm fijo,800,pm fijo,1,compleja,224,0.8943721718546828,0.895663774456635,0.8908885843009144,0.002755476024982622,0.03094157115966408,6,0,0.0,18000,106.47667720890604
800 tri · pm fijo,800,pm fijo,1,compleja,225,0.8949681728996457,0.895663774456635,0.8897952049141559,0.0042300847756311195,0.030659798945163887,7,0,0.0,18080,106.98587545892224
800 tri · pm fijo,800,pm fijo,1,compleja,226,0.8948544697301313,0.895663774456635,0.8905366923607463,0.003318651963343765,0.030397940918193016,8,0,0.0,18160,107.51838033390231
800 tri · pm fijo,800,pm fijo,1,compleja,227,0.8943086635121528,0.895663774456635,0.8907021931807225,0.0037867937694426364,0.029846446581149138,9,0,0.0,18240,108.01783233392052
800 tri · pm fijo,800,pm fijo,1,compleja,228,0.89480876638825,0.895663774456635,0.8896083707255638,0.004633970936179608,0.030480180118279188,10,0,0.0,18320,108.5720808339538
800 tri · pm fijo,800,pm fijo,1,compleja,229,0.8955710906729922,0.895663774456635,0.8911027800010984,0.0028147712270741084,0.029867789728651083,11,0,0.0,18400,109.07984895899426
800 tri · pm fijo,800,pm fijo,1,compleja,230,0.8953967159196851,0.895663774456635,0.8906290309129338,0.0031938556300800244,0.030160830241491424,12,0,0.0,18480,109.56911283393856
800 tri · pm fijo,800,pm fijo,1,compleja,231,0.8952796992607643,0.895663774456635,0.8917682185716185,0.0018773658121609075,0.029845739643451323,13,0,0.0,18560,110.07244570890907
800 tri · pm fijo,800,pm fijo,1,compleja,232,0.895927207627214,0.895927207627214,0.8911482858878823,0.0032242486759220864,0.030694047652672325,0,0,0.0,18640,110.60678962490056
800 tri · pm fijo,800,pm fijo,1,compleja,233,0.895074505906589,0.895927207627214,0.8909789062545794,0.003513060363363571,0.03119395510375211,1,0,0.0,18720,111.05557204189245
800 tri · pm fijo,800,pm fijo,1,compleja,234,0.8960657181795648,0.8960657181795648,0.8902186659546377,0.006086088728680851,0.03070036549043563,0,0,0.0,18800,111.48817708389834
800 tri · pm fijo,800,pm fijo,1,compleja,235,0.89595824043893,0.8960657181795648,0.8904819939036883,0.004259112609599282,0.030554549818571176,1,0,0.0,18880,111.90840683400165
800 tri · pm fijo,800,pm fijo,1,compleja,236,0.897090132722806,0.897090132722806,0.8911019939200703,0.004578789015277096,0.030855991191611594,0,0,0.0,18960,112.48036179190967
800 tri · pm fijo,800,pm fijo,1,compleja,237,0.8968785943322605,0.897090132722806,0.8908773019446976,0.00399323434223635,0.03164940371170532,1,0,0.0,19040,113.0094251249684
800 tri · pm fijo,800,pm fijo,1,compleja,238,0.8959316837214342,0.897090132722806,0.89115456464006,0.003228812506832366,0.030943926828198607,2,0,0.0,19120,113.52132266690023
800 tri · pm fijo,800,pm fijo,1,compleja,239,0.8961579367785656,0.897090132722806,0.8915267371084568,0.003143356943801043,0.030499112738462,3,0,0.0,19200,113.96849674999248
800 tri · pm fijo,800,pm fijo,1,compleja,240,0.8954297615216272,0.897090132722806,0.8919660672976815,0.0024558066705033695,0.030108826957668575,4,0,0.0,19280,114.48703458392993
800 tri · pm fijo,800,pm fijo,1,compleja,241,0.896874077138171,0.897090132722806,0.891848573065461,0.00353311429934424,0.031070527856655546,5,0,0.0,19360,115.03341179189738
800 tri · pm fijo,800,pm fijo,1,compleja,242,0.8963060650255887,0.897090132722806,0.8919503559902273,0.003662752117009201,0.03117727150225606,6,0,0.0,19440,115.54101599997375
800 tri · pm fijo,800,pm fijo,1,compleja,243,0.8959902214807511,0.897090132722806,0.8911981308541517,0.003880514686014514,0.031142011118729464,7,0,0.0,19520,116.01576295890845
800 tri · pm fijo,800,pm fijo,1,compleja,244,0.8963128139361904,0.897090132722806,0.8914327372424413,0.0034969908501081585,0.03149129227666429,8,0,0.0,19600,116.48202345892787
800 tri · pm fijo,800,pm fijo,1,compleja,245,0.8969517384178027,0.897090132722806,0.8925604472345761,0.0030075805322019073,0.031264807450347556,9,0,0.0,19680,116.99557258398272
800 tri · pm fijo,800,pm fijo,1,compleja,246,0.8968477239704997,0.897090132722806,0.8919790859596783,0.004753370524748995,0.031086460202855434,10,0,0.0,19760,117.47455754189286
800 tri · pm fijo,800,pm fijo,1,compleja,247,0.897381375813873,0.897381375813873,0.8917124884618541,0.005657930828315449,0.031107388823702734,0,0,0.0,19840,118.01631945895497
800 tri · pm fijo,800,pm fijo,1,compleja,248,0.8968310987456791,0.897381375813873,0.8918993251869182,0.0052101876291796925,0.0306227110026836,1,0,0.0,19920,118.52277766691986
